Authors	Title	Journal	Vol:Issue:Page	Year	Pubmed_Id	Citation_Number	Authors_Full_Name	First_Author	LastAuthor	Affiliations	Grants
Huang Y, Schwendner SW, Rall SC, Mahley RW	Hypolipidemic and hyperlipidemic phenotypes in transgenic mice expressing human apolipoprotein E2.	J. Biol. Chem.	271:46:29146-51	1996	8910571		Y Huang, S W Schwendner, S C Rall, R W Mahley	Y Huang	R W Mahley	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco, California 94141-9100, USA.	NHLBI NIH HHS; HL47660
Weisgraber KH, Mahley RW	Human apolipoprotein E: the Alzheimer's disease connection.	FASEB J.	10:13:1485-94	1996	8940294		K H Weisgraber, R W Mahley	K H Weisgraber	R W Mahley	Gladstone Institute of Cardiovascular Disease, University of California at San Francisco, 94141-9100, USA.	NHLBI NIH HHS; HL41633
Mahley RW	Heparan sulfate proteoglycan/low density lipoprotein receptor-related protein pathway involved in type III hyperlipoproteinemia and Alzheimer's disease.	Isr. J. Med. Sci.	32:6:414-29	1996	8682647		R W Mahley	R W Mahley	R W Mahley	Gladstone Institute of Cardiovascular Disease, Department of Pathology, University of California, San Francisco 94141-9100, USA.	NHLBI NIH HHS; HL47660
Mahley RW, Nathan BP, Pitas RE	Apolipoprotein E. Structure, function, and possible roles in Alzheimer's disease.	Ann. N. Y. Acad. Sci.	777:139-45	1996	8624076		R W Mahley, B P Nathan, R E Pitas	R W Mahley	R E Pitas	Gladstone Institute of Cardiovascular Disease, San Francisco, California 94141-9100, USA.	NHLBI NIH HHS; HL41633
Bellosta S, Nathan BP, Orth M, Dong LM, Mahley RW, Pitas RE	Stable expression and secretion of apolipoproteins E3 and E4 in mouse neuroblastoma cells produces differential effects on neurite outgrowth.	J. Biol. Chem.	270:45:27063-71	1995	7592957		S Bellosta, B P Nathan, M Orth, L M Dong, R W Mahley, R E Pitas	S Bellosta	R E Pitas	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco 94141-9100, USA.	NHLBI NIH HHS; HL41633
Bellosta S, Mahley RW, Sanan DA, Murata J, Newland DL, Taylor JM, Pitas RE	Macrophage-specific expression of human apolipoprotein E reduces atherosclerosis in hypercholesterolemic apolipoprotein E-null mice.	J. Clin. Invest.	96:5:2170-9	1995	7593602		S Bellosta, R W Mahley, D A Sanan, J Murata, D L Newland, J M Taylor, R E Pitas	S Bellosta	R E Pitas	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco 94141-9100, USA.	NHLBI NIH HHS; HL-47660
Holtzman DM, Pitas RE, Kilbridge J, Nathan B, Mahley RW, Bu G, Schwartz AL	Low density lipoprotein receptor-related protein mediates apolipoprotein E-dependent neurite outgrowth in a central nervous system-derived neuronal cell line.	Proc. Natl. Acad. Sci. U.S.A.	92:21:9480-4	1995	7568158		D M Holtzman, R E Pitas, J Kilbridge, B Nathan, R W Mahley, G Bu, A L Schwartz	D M Holtzman	A L Schwartz	Department of Neurology, Washington University School of Medicine, St. Louis, MO 63110, USA.	NIA NIH HHS; AG00445
Nathan BP, Chang KC, Bellosta S, Brisch E, Ge N, Mahley RW, Pitas RE	The inhibitory effect of apolipoprotein E4 on neurite outgrowth is associated with microtubule depolymerization.	J. Biol. Chem.	270:34:19791-9	1995	7649988		B P Nathan, K C Chang, S Bellosta, E Brisch, N Ge, R W Mahley, R E Pitas	B P Nathan	R E Pitas	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco 94141-9100, USA.	NHLBI NIH HHS; HL41633
Hussain MM, Innerarity TL, Brecht WJ, Mahley RW	Chylomicron metabolism in normal, cholesterol-fed, and Watanabe heritable hyperlipidemic rabbits. Saturation of the sequestration step of the remnant clearance pathway.	J. Biol. Chem.	270:15:8578-87	1995	7721759		M M Hussain, T L Innerarity, W J Brecht, R W Mahley	M M Hussain	R W Mahley	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco 94110, USA.	NHLBI NIH HHS; HL 41633
Mahley RW, Nathan BP, Bellosta S, Pitas RE	Apolipoprotein E: impact of cytoskeletal stability in neurons and the relationship to Alzheimer's disease.	Curr. Opin. Lipidol.	6:2:86-91	1995	7773573		R W Mahley, B P Nathan, S Bellosta, R E Pitas	R W Mahley	R E Pitas	Gladstone Institute of Cardiovascular Disease, Department of Pathology, University of California, San Francisco, USA.	NHLBI NIH HHS; HL-41633
Mahley RW, Palaoğlu KE, Atak Z, Dawson-Pepin J, Langlois AM, Cheung V, Onat H, Fulks P, Mahley LL, Vakar F	Turkish Heart Study: lipids, lipoproteins, and apolipoproteins.	J. Lipid Res.	36:4:839-59	1995	7616127		R W Mahley, K E Palaoğlu, Z Atak, J Dawson-Pepin, A M Langlois, V Cheung, H Onat, P Fulks, L L Mahley, F Vakar	R W Mahley	F Vakar	Gladstone Institute of Cardiovascular Disease, Department of Pathology, University of California, San Francisco 94141-9100, USA.	NA
Ji ZS, Sanan DA, Mahley RW	Intravenous heparinase inhibits remnant lipoprotein clearance from the plasma and uptake by the liver: in vivo role of heparan sulfate proteoglycans.	J. Lipid Res.	36:3:583-92	1995	7539827		Z S Ji, D A Sanan, R W Mahley	Z S Ji	R W Mahley	Gladstone Institute of Cardiovascular Disease, Department of Pathology, University of California, San Francisco 94141-9100, USA.	NHLBI NIH HHS; HL41633
Ji ZS, Mahley RW	Lactoferrin binding to heparan sulfate proteoglycans and the LDL receptor-related protein. Further evidence supporting the importance of direct binding of remnant lipoproteins to HSPG.	Arterioscler. Thromb.	14:12:2025-31	1994	7526899		Z S Ji, R W Mahley	Z S Ji	R W Mahley	Gladstone Institute of Cardiovascular Disease, Cardiovascular Research Institute, San Francisco, CA 94141-9100.	NHLBI NIH HHS; HL41633
Thomas DL, Mahley RW, Badur S, Palaoglu E, Quinn TC	The epidemiology of hepatitis C in Turkey.	Infection	22:6:411-4		7698839		D L Thomas, R W Mahley, S Badur, E Palaoglu, T C Quinn	D L Thomas	T C Quinn	Div. of Infectious Diseases, Johns Hopkins University School of Medicine, Baltimore, MD 21205.	NA
Fazio S, Sanan DA, Lee YL, Ji ZS, Mahley RW, Rall SC	Susceptibility to diet-induced atherosclerosis in transgenic mice expressing a dysfunctional human apolipoprotein E(Arg 112,Cys142).	Arterioscler. Thromb.	14:11:1873-9	1994	7947615		S Fazio, D A Sanan, Y L Lee, Z S Ji, R W Mahley, S C Rall	S Fazio	S C Rall	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco.	NHLBI NIH HHS; HL-47660
Mahley RW, Ji ZS, Brecht WJ, Miranda RD, He D	Role of heparan sulfate proteoglycans and the LDL receptor-related protein in remnant lipoprotein metabolism.	Ann. N. Y. Acad. Sci.	737:39-52	1994	7944147		R W Mahley, Z S Ji, W J Brecht, R D Miranda, D He	R W Mahley	D He	Gladstone Institute of Cardiovascular Disease, Department of Pathology, University of California at San Francisco 94141-9100.	NHLBI NIH HHS; HL41633
Dong LM, Wilson C, Wardell MR, Simmons T, Mahley RW, Weisgraber KH, Agard DA	Human apolipoprotein E. Role of arginine 61 in mediating the lipoprotein preferences of the E3 and E4 isoforms.	J. Biol. Chem.	269:35:22358-65	1994	8071364		L M Dong, C Wilson, M R Wardell, T Simmons, R W Mahley, K H Weisgraber, D A Agard	L M Dong	D A Agard	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco 94141-9100.	NCRR NIH HHS; RR00083
Fan J, Wang J, Bensadoun A, Lauer SJ, Dang Q, Mahley RW, Taylor JM	Overexpression of hepatic lipase in transgenic rabbits leads to a marked reduction of plasma high density lipoproteins and intermediate density lipoproteins.	Proc. Natl. Acad. Sci. U.S.A.	91:18:8724-8	1994	8078949		J Fan, J Wang, A Bensadoun, S J Lauer, Q Dang, R W Mahley, J M Taylor	J Fan	J M Taylor	Gladstone Institute of Cardiovascular Disease, Cardiovascular Research Institute, San Francisco, CA 94141.	NHLBI NIH HHS; HL51588
Wilson C, Mau T, Weisgraber KH, Wardell MR, Mahley RW, Agard DA	Salt bridge relay triggers defective LDL receptor binding by a mutant apolipoprotein.	Structure	2:8:713-8	1994	7994571		C Wilson, T Mau, K H Weisgraber, M R Wardell, R W Mahley, D A Agard	C Wilson	D A Agard	Howard Hughes Medical Institute, Department of Biochemistry and Biophysics, University of California, San Francisco 94143-0448.	NCRR NIH HHS; RR-1081
Lüttmann S, von Eckardstein A, Wei W, Funke H, Köhler E, Mahley RW, Assmann G	Electrophoretic screening for genetic variation in apolipoprotein C-III: identification of a novel apoC-III variant, apoC-III(Asp45-->Asn), in a Turkish patient.	J. Lipid Res.	35:8:1431-40	1994	7989867		S Lüttmann, A von Eckardstein, W Wei, H Funke, E Köhler, R W Mahley, G Assmann	S Lüttmann	G Assmann	Laboratoriumsmedizin, Zentrallaboratorium, Westfälische Wilhelms-Universität Münster, Germany.	NA
Sanan DA, Weisgraber KH, Russell SJ, Mahley RW, Huang D, Saunders A, Schmechel D, Wisniewski T, Frangione B, Roses AD	Apolipoprotein E associates with beta amyloid peptide of Alzheimer's disease to form novel monofibrils. Isoform apoE4 associates more efficiently than apoE3.	J. Clin. Invest.	94:2:860-9	1994	8040342		D A Sanan, K H Weisgraber, S J Russell, R W Mahley, D Huang, A Saunders, D Schmechel, T Wisniewski, B Frangione, A D Roses	D A Sanan	A D Roses	Gladstone Institute of Cardiovascular Disease, Cardiovascular Research Institute, San Francisco, California 94141-9100.	NIA NIH HHS; 5R15AG07922
de Silva HV, Más-Oliva J, Taylor JM, Mahley RW	Identification of apolipoprotein B-100 low density lipoproteins, apolipoprotein B-48 remnants, and apolipoprotein E-rich high density lipoproteins in the mouse.	J. Lipid Res.	35:7:1297-310	1994	7964191		H V de Silva, J Más-Oliva, J M Taylor, R W Mahley	H V de Silva	R W Mahley	Gladstone Institute of Cardiovascular Disease, Departments of Physiology, University of California, San Francisco 94141-9100.	NHLBI NIH HHS; HL41633
Ji ZS, Lauer SJ, Fazio S, Bensadoun A, Taylor JM, Mahley RW	Enhanced binding and uptake of remnant lipoproteins by hepatic lipase-secreting hepatoma cells in culture.	J. Biol. Chem.	269:18:13429-36	1994	8175774		Z S Ji, S J Lauer, S Fazio, A Bensadoun, J M Taylor, R W Mahley	Z S Ji	R W Mahley	Gladstone Institute of Cardiovascular Disease, Department of Pathology, San Francisco, California 94141-9100.	NHLBI NIH HHS; HL41633
Ji ZS, Fazio S, Mahley RW	Variable heparan sulfate proteoglycan binding of apolipoprotein E variants may modulate the expression of type III hyperlipoproteinemia.	J. Biol. Chem.	269:18:13421-8	1994	8175773		Z S Ji, S Fazio, R W Mahley	Z S Ji	R W Mahley	Gladstone Institute of Cardiovascular Disease, Cardiovascular Research Institute, San Francisco, California 94141-9100.	NHLBI NIH HHS; HL41633
Nathan BP, Bellosta S, Sanan DA, Weisgraber KH, Mahley RW, Pitas RE	Differential effects of apolipoproteins E3 and E4 on neuronal growth in vitro.	Science	264:5160:850-2	1994	8171342		B P Nathan, S Bellosta, D A Sanan, K H Weisgraber, R W Mahley, R E Pitas	B P Nathan	R E Pitas	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco 94141-9100.	NHLBI NIH HHS; HL 41633
Ji ZS, Fazio S, Lee YL, Mahley RW	Secretion-capture role for apolipoprotein E in remnant lipoprotein metabolism involving cell surface heparan sulfate proteoglycans.	J. Biol. Chem.	269:4:2764-72	1994	8300609		Z S Ji, S Fazio, Y L Lee, R W Mahley	Z S Ji	R W Mahley	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco 94141-9100.	NHLBI NIH HHS; HL41633
de Silva HV, Lauer SJ, Wang J, Simonet WS, Weisgraber KH, Mahley RW, Taylor JM	Overexpression of human apolipoprotein C-III in transgenic mice results in an accumulation of apolipoprotein B48 remnants that is corrected by excess apolipoprotein E.	J. Biol. Chem.	269:3:2324-35	1994	8294490		H V de Silva, S J Lauer, J Wang, W S Simonet, K H Weisgraber, R W Mahley, J M Taylor	H V de Silva	J M Taylor	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco 94141-9100.	NHLBI NIH HHS; HL41633
Chiesa G, Johnson DF, Yao Z, Innerarity TL, Mahley RW, Young SG, Hammer RH, Hobbs HH	Expression of human apolipoprotein B100 in transgenic mice. Editing of human apolipoprotein B100 mRNA.	J. Biol. Chem.	268:32:23747-50	1993	8226902		G Chiesa, D F Johnson, Z Yao, T L Innerarity, R W Mahley, S G Young, R H Hammer, H H Hobbs	G Chiesa	H H Hobbs	Department of Molecular Genetics, Howard Hughes Medical Institute, University of Texas Southwestern Medical Center, Dallas 75235.	NHLBI NIH HHS; HL-47660
Lund-Katz S, Weisgraber KH, Mahley RW, Phillips MC	Conformation of apolipoprotein E in lipoproteins.	J. Biol. Chem.	268:31:23008-15	1993	8226815		S Lund-Katz, K H Weisgraber, R W Mahley, M C Phillips	S Lund-Katz	M C Phillips	Biochemistry Department, Medical College of Pennsylvania, Philadelphia 19129.	NHLBI NIH HHS; HL22633
Thomas DL, Mahley RW, Badur S, Palaoglu KE, Quinn TC	Epidemiology of hepatitis E virus infection in Turkey.	Lancet	341:8860:1561-2	1993	8099641		D L Thomas, R W Mahley, S Badur, K E Palaoglu, T C Quinn	D L Thomas	T C Quinn	Division of Infectious Diseases, Johns Hopkins University School of Medicine, Baltimore, Maryland 21205.	NA
Ji ZS, Brecht WJ, Miranda RD, Hussain MM, Innerarity TL, Mahley RW	Role of heparan sulfate proteoglycans in the binding and uptake of apolipoprotein E-enriched remnant lipoproteins by cultured cells.	J. Biol. Chem.	268:14:10160-7	1993	7683668		Z S Ji, W J Brecht, R D Miranda, M M Hussain, T L Innerarity, R W Mahley	Z S Ji	R W Mahley	Gladstone Institute of Cardiovascular Disease, San Francisco, California 94141-9100.	NHLBI NIH HHS; HL41633
de Silva HV, Lauer SJ, Mahley RW, Weisgraber KH, Taylor JM	Apolipoproteins E and C-III have opposing roles in the clearance of lipoprotein remnants in transgenic mice.	Biochem. Soc. Trans.	21:2:483-7	1993	8359515		H V de Silva, S J Lauer, R W Mahley, K H Weisgraber, J M Taylor	H V de Silva	J M Taylor	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco 94141-9100.	NHLBI NIH HHS; HL41633
Schmidt EB, Illingworth DR, Bacon S, Russell SJ, Thatcher SR, Mahley RW, Weisgraber KH	Hypolipidemic effects of nicotinic acid in patients with familial defective apolipoprotein B-100.	Metab. Clin. Exp.	42:2:137-9	1993	8474308		E B Schmidt, D R Illingworth, S Bacon, S J Russell, S R Thatcher, R W Mahley, K H Weisgraber	E B Schmidt	K H Weisgraber	Department of Medicine, Oregon Health Sciences University, Portland 97201-3098.	NCRR NIH HHS; RR334
Schmidt EB, Illingworth DR, Bacon S, Mahley RW, Weisgraber KH	Hypocholesterolemic effects of cholestyramine and colestipol in patients with familial defective apolipoprotein B-100.	Atherosclerosis	98:2:213-7	1993	8457260		E B Schmidt, D R Illingworth, S Bacon, R W Mahley, K H Weisgraber	E B Schmidt	K H Weisgraber	Department of Medicine, Oregon Health Sciences University, Portland 97201-3098.	NCRR NIH HHS; RR334
Handelmann GE, Boyles JK, Weisgraber KH, Mahley RW, Pitas RE	Effects of apolipoprotein E, beta-very low density lipoproteins, and cholesterol on the extension of neurites by rabbit dorsal root ganglion neurons in vitro.	J. Lipid Res.	33:11:1677-88	1992	1464751		G E Handelmann, J K Boyles, K H Weisgraber, R W Mahley, R E Pitas	G E Handelmann	R E Pitas	Gladstone Institute of Cardiovascular Disease, Department of Pathology, University of California 94141-9100.	NINDS NIH HHS; NS25678
Rall SC, Mahley RW	The role of apolipoprotein E genetic variants in lipoprotein disorders.	J. Intern. Med.	231:6:653-9	1992	1619388		S C Rall, R W Mahley	S C Rall	R W Mahley	Gladstone Institute of Cardiovascular Disease, University of California, San Francisco.	NA
Illingworth DR, Vakar F, Mahley RW, Weisgraber KH	Hypocholesterolaemic effects of lovastatin in familial defective apolipoprotein B-100.	Lancet	339:8793:598-600	1992	1347103		D R Illingworth, F Vakar, R W Mahley, K H Weisgraber	D R Illingworth	K H Weisgraber	Department of Medicine, Oregon Health Sciences University, Portland 97201-3098.	NA
Hussain MM, Maxfield FR, Más-Oliva J, Tabas I, Ji ZS, Innerarity TL, Mahley RW	Clearance of chylomicron remnants by the low density lipoprotein receptor-related protein/alpha 2-macroglobulin receptor.	J. Biol. Chem.	266:21:13936-40	1991	1713211		M M Hussain, F R Maxfield, J Más-Oliva, I Tabas, Z S Ji, T L Innerarity, R W Mahley	M M Hussain	R W Mahley	Gladstone Foundation Laboratories for Cardiovascular Disease, Department of Pathology, University of California, San Francisco 94140-0608.	NHLBI NIH HHS; HL39303
Wilson C, Wardell MR, Weisgraber KH, Mahley RW, Agard DA	Three-dimensional structure of the LDL receptor-binding domain of human apolipoprotein E.	Science	252:5014:1817-22	1991	2063194		C Wilson, M R Wardell, K H Weisgraber, R W Mahley, D A Agard	C Wilson	D A Agard	Howard Hughes Medical Institute, University of California, San Francisco 94143-0448.	NHLBI NIH HHS; HL-41633
Mahley RW, Weisgraber KH, Innerarity TL, Rall SC	Genetic defects in lipoprotein metabolism. Elevation of atherogenic lipoproteins caused by impaired catabolism.	JAMA	265:1:78-83	1991	1845776		R W Mahley, K H Weisgraber, T L Innerarity, S C Rall	R W Mahley	S C Rall	Gladstone Foundation Laboratories for Cardiovascular Disease, Cardiovascular Research Institute, San Francisco, CA 94140.	NHLBI NIH HHS; HL41633
Weisgraber KH, Mahley RW, Kowal RC, Herz J, Goldstein JL, Brown MS	Apolipoprotein C-I modulates the interaction of apolipoprotein E with beta-migrating very low density lipoproteins (beta-VLDL) and inhibits binding of beta-VLDL to low density lipoprotein receptor-related protein.	J. Biol. Chem.	265:36:22453-9	1990	2266137		K H Weisgraber, R W Mahley, R C Kowal, J Herz, J L Goldstein, M S Brown	K H Weisgraber	M S Brown	Gladstone Foundation Laboratories for Cardiovascular Disease, Department of Pathology, University of California, San Francisco 94140-0608.	NHLBI NIH HHS; HL41633
Crook D, Weisgraber KH, Rall SC, Mahley RW	Isolation and characterization of several plasma apolipoproteins of common marmoset monkey.	Arteriosclerosis	10:4:625-32		2114867		D Crook, K H Weisgraber, S C Rall, R W Mahley	D Crook	R W Mahley	Gladstone Foundation Laboratories for Cardiovascular Disease, Department of Pathology, University of California, San Francisco 94140.	NA
Crook D, Weisgraber KH, Boyles JK, Mahley RW	Isolation and characterization of plasma lipoproteins of common marmoset monkey. Comparison of effects of control and atherogenic diets.	Arteriosclerosis	10:4:633-47		2114868		D Crook, K H Weisgraber, J K Boyles, R W Mahley	D Crook	R W Mahley	Gladstone Foundation Laboratoreis for Cardiovascular Disease, Department of Pathology, University of California, San Francisco 94140.	NA
Kowal RC, Herz J, Weisgraber KH, Mahley RW, Brown MS, Goldstein JL	Opposing effects of apolipoproteins E and C on lipoprotein binding to low density lipoprotein receptor-related protein.	J. Biol. Chem.	265:18:10771-9	1990	2355022		R C Kowal, J Herz, K H Weisgraber, R W Mahley, M S Brown, J L Goldstein	R C Kowal	J L Goldstein	Department of Molecular Genetics, University of Texas Southwestern Medical Center, Dallas 75235.	NHLBI NIH HHS; HL 41633
