Authors	Title	Journal	Vol:Issue:Page	Year	Pubmed_Id	Citation_Number	Authors_Full_Name	First_Author	LastAuthor	Affiliations	Grants
Fritz KS, Galligan JJ, Hirschey MD, Verdin E, Petersen DR	Mitochondrial acetylome analysis in a mouse model of alcohol-induced liver injury utilizing SIRT3 knockout mice.	J. Proteome Res.	11:3:1633-43	2012	22309199	8	Kristofer S Fritz, James J Galligan, Matthew D Hirschey, Eric Verdin, Dennis R Petersen	Kristofer S Fritz	Dennis R Petersen	Department of Pharmaceutical Sciences, University of Colorado Denver , Aurora, Colorado, United States.	NIAAA NIH HHS; R37AA09300
Kwon HS, Lim HW, Wu J, Schnölzer M, Verdin E, Ott M	Three novel acetylation sites in the Foxp3 transcription factor regulate the suppressive activity of regulatory T cells.	J. Immunol.	188:6:2712-21	2012	22312127	7	Hye-Sook Kwon, Hyung W Lim, Jessica Wu, Martina Schnölzer, Eric Verdin, Melanie Ott	Hye-Sook Kwon	Melanie Ott	Gladstone Institute of Virology and Immunology, University of California, San Francisco, San Francisco, CA 94158, USA.	NIAID NIH HHS; R01 AI081651
Peixoto P, Castronovo V, Matheus N, Polese C, Peulen O, Gonzalez A, Boxus M, Verdin E, Thiry M, Dequiedt F, Mottet D	HDAC5 is required for maintenance of pericentric heterochromatin, and controls cell-cycle progression and survival of human cancer cells.	Cell Death Differ.	19:7:1239-52	2012	22301920	1	P Peixoto, V Castronovo, N Matheus, C Polese, O Peulen, A Gonzalez, M Boxus, E Verdin, M Thiry, F Dequiedt, D Mottet	P Peixoto	D Mottet	Metastasis Research Laboratory, University of Liège, Belgium.	NA
Boehm D, Calvanese V, Dar RD, Xing S, Schroeder S, Martins L, Aull K, Li PC, Planelles V, Bradner JE, Zhou MM, Siliciano RF, Weinberger L, Verdin E, Ott M	BET bromodomain-targeting compounds reactivate HIV from latency via a Tat-independent mechanism.	Cell Cycle	12:3:452-62	2013	23255218	000314607100016	Daniela Boehm, Vincenzo Calvanese, Roy D Dar, Sifei Xing, Sebastian Schroeder, Laura Martins, Katherine Aull, Pao-Chen Li, Vicente Planelles, James E Bradner, Ming-Ming Zhou, Robert F Siliciano, Leor Weinberger, Eric Verdin, Melanie Ott	Daniela Boehm	Melanie Ott	Gladstone Institute of Virology and Immunology, San Francisco, CA, USA.	NIAID NIH HHS; U19AI096113
Gallastegui E, Marshall B, Vidal D, Sanchez-Duffhues G, Collado JA, Alvarez-Fernández C, Luque N, Terme JM, Gatell JM, Sánchez-Palomino S, Muñoz E, Mestres J, Verdin E, Jordan A	Combination of biological screening in a cellular model of viral latency and virtual screening identifies novel compounds that reactivate HIV-1.	J. Virol.	86:7:3795-808	2012	22258251	3	Edurne Gallastegui, Brett Marshall, David Vidal, Gonzalo Sanchez-Duffhues, Juan A Collado, Carmen Alvarez-Fernández, Neus Luque, Jean-Michel Terme, Josep M Gatell, Sonsoles Sánchez-Palomino, Eduardo Muñoz, Jordi Mestres, Eric Verdin, Albert Jordan	Edurne Gallastegui	Albert Jordan	Institut de Biologia Molecular de Barcelona (IBMB-CSIC), Barcelona, Spaina; Gladstone Institute of Virology and Immunology, San Francisco, California, USA. albert.jordan@ibmb.csic.es	NA
Moury B, Verdin E	Viruses of pepper crops in the Mediterranean basin: a remarkable stasis.	Adv. Virus Res.	84:127-62	2012	22682167	2	Benoît Moury, Eric Verdin	Benoît Moury	Eric Verdin	INRA, UR407 Pathologie Végétale, Domaine Saint Maurice, Montfavet, France.	NA
Rafati H, Parra M, Hakre S, Moshkin Y, Verdin E, Mahmoudi T	Repressive LTR nucleosome positioning by the BAF complex is required for HIV latency.	PLoS Biol.	9:11:e1001206	2011	22140357		Haleh Rafati, Maribel Parra, Shweta Hakre, Yuri Moshkin, Eric Verdin, Tokameh Mahmoudi	Haleh Rafati	Tokameh Mahmoudi	Department of Biochemistry, Erasmus University Medical Center, Rotterdam, The Netherlands.	NIGMS NIH HHS; R01GM51671
Schröder S, Cho S, Zeng L, Zhang Q, Kaehlcke K, Mak L, Lau J, Bisgrove D, Schnölzer M, Verdin E, Zhou MM, Ott M	Two-pronged binding with bromodomain-containing protein 4 liberates positive transcription elongation factor b from inactive ribonucleoprotein complexes.	J. Biol. Chem.	287:2:1090-9	2012	22084242	10	Sebastian Schröder, Sungyoo Cho, Lei Zeng, Qiang Zhang, Katrin Kaehlcke, Lily Mak, Joann Lau, Dwayne Bisgrove, Martina Schnölzer, Eric Verdin, Ming-Ming Zhou, Melanie Ott	Sebastian Schröder	Melanie Ott	Gladstone Institute of Virology and Immunology, University of California, San Francisco, California 94158, USA.	NIAID NIH HHS; R01 AI081651
Peng C, Lu Z, Xie Z, Cheng Z, Chen Y, Tan M, Luo H, Zhang Y, He W, Yang K, Zwaans BM, Tishkoff D, Ho L, Lombard D, He TC, Dai J, Verdin E, Ye Y, Zhao Y	The first identification of lysine malonylation substrates and its regulatory enzyme.	Mol. Cell Proteomics	10:12:M111.012658	2011	21908771		Chao Peng, Zhike Lu, Zhongyu Xie, Zhongyi Cheng, Yue Chen, Minjia Tan, Hao Luo, Yi Zhang, Wendy He, Ke Yang, Bernadette M M Zwaans, Daniel Tishkoff, Linh Ho, David Lombard, Tong-Chuan He, Junbiao Dai, Eric Verdin, Yang Ye, Yingming Zhao	Chao Peng	Yingming Zhao	Ben May Department for Cancer Research, The University of Chicago, Chicago, IL 60637, USA.	NIA NIH HHS; T32-AG000114
Jing E, Emanuelli B, Hirschey MD, Boucher J, Lee KY, Lombard D, Verdin EM, Kahn CR	Sirtuin-3 (Sirt3) regulates skeletal muscle metabolism and insulin signaling via altered mitochondrial oxidation and reactive oxygen species production.	Proc. Natl. Acad. Sci. U.S.A.	108:35:14608-13	2011	21873205	27	Enxuan Jing, Brice Emanuelli, Matthew D Hirschey, Jeremie Boucher, Kevin Y Lee, David Lombard, Eric M Verdin, C Ronald Kahn	Enxuan Jing	C Ronald Kahn	Joslin Diabetes Center, Harvard Medical School, Boston, MA 02215, USA.	NIDDK NIH HHS; R24DK085610
Alhazzazi TY, Kamarajan P, Verdin E, Kapila YL	SIRT3 and cancer: tumor promoter or suppressor?	Biochim. Biophys. Acta	1816:1:80-8	2011	21586315	12	Turki Y Alhazzazi, Pachiyappan Kamarajan, Eric Verdin, Yvonne L Kapila	Turki Y Alhazzazi	Yvonne L Kapila	Department of Periodontics and Oral Medicine, School of Dentistry, University of Michigan, Ann Arbor, MI 48109-1078, USA.	NIDCR NIH HHS; R56DE014429
Kasler HG, Young BD, Mottet D, Lim HW, Collins AM, Olson EN, Verdin E	Histone deacetylase 7 regulates cell survival and TCR signaling in CD4/CD8 double-positive thymocytes.	J. Immunol.	186:8:4782-93	2011	21398603	8	Herbert G Kasler, Bryan D Young, Denis Mottet, Hyung W Lim, Amy M Collins, Eric N Olson, Eric Verdin	Herbert G Kasler	Eric Verdin	Gladstone Institute of Virology and Immunology, University of California, San Francisco, San Francisco, CA 94158, USA.	NIAID NIH HHS; 1R56 AI076664
Hakre S, Chavez L, Shirakawa K, Verdin E	Epigenetic regulation of HIV latency.	Curr Opin HIV AIDS	6:1:19-24	2011	21242889	20	Shweta Hakre, Leonard Chavez, Kotaro Shirakawa, Eric Verdin	Shweta Hakre	Eric Verdin	Gladstone Institute of Virology and Immunology, University of California, San Francisco, San Francisco, California, USA.	NIDA NIH HHS; R01 DA030216
Tentchev D, Verdin E, Marchal C, Jacquet M, Aguilar JM, Moury B	Evolution and structure of Tomato spotted wilt virus populations: evidence of extensive reassortment and insights into emergence processes.	J. Gen. Virol.	92:Pt 4:961-73	2011	21169211	6	Diana Tentchev, Eric Verdin, Cécile Marchal, Monique Jacquet, Juan M Aguilar, Benoît Moury	Diana Tentchev	Benoît Moury	INRA, UR407 Pathologie Végétale, 84140 Montfavet, France.	NA
Shimazu T, Hirschey MD, Hua L, Dittenhafer-Reed KE, Schwer B, Lombard DB, Li Y, Bunkenborg J, Alt FW, Denu JM, Jacobson MP, Verdin E	SIRT3 deacetylates mitochondrial 3-hydroxy-3-methylglutaryl CoA synthase 2 and regulates ketone body production.	Cell Metab.	12:6:654-61	2010	21109197	61	Tadahiro Shimazu, Matthew D Hirschey, Lan Hua, Kristin E Dittenhafer-Reed, Bjoern Schwer, David B Lombard, Yu Li, Jakob Bunkenborg, Frederick W Alt, John M Denu, Matthew P Jacobson, Eric Verdin	Tadahiro Shimazu	Eric Verdin	Gladstone Institute of Virology and Immunology, San Francisco, CA 94158, USA.	Howard Hughes Medical Institute; 
Qiu X, Brown K, Hirschey MD, Verdin E, Chen D	Calorie restriction reduces oxidative stress by SIRT3-mediated SOD2 activation.	Cell Metab.	12:6:662-7	2010	21109198	100	Xiaolei Qiu, Katharine Brown, Matthew D Hirschey, Eric Verdin, Danica Chen	Xiaolei Qiu	Danica Chen	Department of Nutritional Science & Toxicology, University of California, Berkeley, CA 94720, USA.	NA
Alhazzazi TY, Kamarajan P, Joo N, Huang JY, Verdin E, D'Silva NJ, Kapila YL	Sirtuin-3 (SIRT3), a novel potential therapeutic target for oral cancer.	Cancer	117:8:1670-8	2011	21472714	17	Turki Y Alhazzazi, Pachiyappan Kamarajan, Nam Joo, Jing-Yi Huang, Eric Verdin, Nisha J D'Silva, Yvonne L Kapila	Turki Y Alhazzazi	Yvonne L Kapila	Department of Periodontics and Oral Medicine, School of Dentistry, University of Michigan, Ann Arbor, Michigan 48109-1078, USA.	NIDCR NIH HHS; R56 DE014429-05A1
Verdin E, Hirschey MD, Finley LW, Haigis MC	Sirtuin regulation of mitochondria: energy production, apoptosis, and signaling.	Trends Biochem. Sci.	35:12:669-75	2010	20863707	73	Eric Verdin, Matthew D Hirschey, Lydia W S Finley, Marcia C Haigis	Eric Verdin	Marcia C Haigis	Gladstone Institute of Virology and Immunology, San Francisco, CA 94158, USA. everdin@gladstone.ucsf.edu	NIA NIH HHS; R01 AG032375-03
Baur JA, Chen D, Chini EN, Chua K, Cohen HY, de Cabo R, Deng C, Dimmeler S, Gius D, Guarente LP, Helfand SL, Imai S, Itoh H, Kadowaki T, Koya D, Leeuwenburgh C, McBurney M, Nabeshima Y, Neri C, Oberdoerffer P, Pestell RG, Rogina B, Sadoshima J, Sartorelli V, Serrano M, Sinclair DA, Steegborn C, Tatar M, Tissenbaum HA, Tong Q, Tsubota K, Vaquero A, Verdin E	Dietary restriction: standing up for sirtuins.	Science	329:5995:1012-3; author reply 1013-4	2010	20798296	14	Joseph A Baur, Danica Chen, Eduardo N Chini, Katrin Chua, Haim Y Cohen, Rafael de Cabo, Chuxia Deng, Stefanie Dimmeler, David Gius, Leonard P Guarente, Stephen L Helfand, Shin-Ichiro Imai, Hiroshi Itoh, Takashi Kadowaki, Daisuke Koya, Christiaan Leeuwenburgh, Michael McBurney, Yo-Ichi Nabeshima, Christian Neri, Philipp Oberdoerffer, Richard G Pestell, Blanka Rogina, Junichi Sadoshima, Vittorio Sartorelli, Manuel Serrano, David A Sinclair, Clemens Steegborn, Marc Tatar, Heidi A Tissenbaum, Qiang Tong, Kazuo Tsubota, Alejandro Vaquero, Eric Verdin	Joseph A Baur	Eric Verdin		NHLBI NIH HHS; R01 HL102738-02
Trono D, Van Lint C, Rouzioux C, Verdin E, Barré-Sinoussi F, Chun TW, Chomont N	HIV persistence and the prospect of long-term drug-free remissions for HIV-infected individuals.	Science	329:5988:174-80	2010	20616270	99	Didier Trono, Carine Van Lint, Christine Rouzioux, Eric Verdin, Françoise Barré-Sinoussi, Tae-Wook Chun, Nicolas Chomont	Didier Trono	Nicolas Chomont	School of Life Sciences and Frontiers-in-Genetics Program, Ecole Polytechnique Fédérale de Lausanne (EPFL), 1015 Lausanne, Switzerland. Didier.trono@epfl.ch	NA
Chávez L, Kauder S, Verdin E	In vivo, in vitro, and in silico analysis of methylation of the HIV-1 provirus.	Methods	53:1:47-53	2011	20670606	7	Leonard Chávez, Steven Kauder, Eric Verdin	Leonard Chávez	Eric Verdin	Gladstone Institute of Virology and Immunology, University of California, San Francisco, 1650 Owens Street, CA 94158-2261, USA. leonard.chavez@ucsf.edu	NIGMS NIH HHS; R25-GM56847
Ott M, Verdin E	HAT trick: p300, small molecule, inhibitor.	Chem. Biol.	17:5:417-8	2010	20534339	4	Melanie Ott, Eric Verdin	Melanie Ott	Eric Verdin	Gladstone Institute of Virology and Immunology, Department of Medicine, University of California, San Francisco, 1650 Owens St., San Francisco, CA 94158, USA. mott@gladstone.ucsf.edu	NA
Shimazu T, Hirschey MD, Huang JY, Ho LT, Verdin E	Acetate metabolism and aging: An emerging connection.	Mech. Ageing Dev.	131:7-8:511-6		20478325	12	Tadahiro Shimazu, Matthew D Hirschey, Jing-Yi Huang, Linh T Y Ho, Eric Verdin	Tadahiro Shimazu	Eric Verdin	Gladstone Institute of Virology and Immunology, University of California, San Francisco, CA 94158, USA.	NA
Parra M, Verdin E	Regulatory signal transduction pathways for class IIa histone deacetylases.	Curr Opin Pharmacol	10:4:454-60	2010	20447866	18	Maribel Parra, Eric Verdin	Maribel Parra	Eric Verdin	Cellular Differentiation Group, Cancer Epigenetics and Biology Program (PEBC), Bellvitge Biomedical Research Institute (IDIBELL), Av. Gran Via s/n km 2.7, 08907 L'Hospitalet, Barcelona, Spain.	NA
Carle P, Saillard C, Carrère N, Carrère S, Duret S, Eveillard S, Gaurivaud P, Gourgues G, Gouzy J, Salar P, Verdin E, Breton M, Blanchard A, Laigret F, Bové JM, Renaudin J, Foissac X	Partial chromosome sequence of Spiroplasma citri reveals extensive viral invasion and important gene decay.	Appl. Environ. Microbiol.	76:11:3420-6	2010	20363791	4	Patricia Carle, Colette Saillard, Nathalie Carrère, Sébastien Carrère, Sybille Duret, Sandrine Eveillard, Patrice Gaurivaud, Géraldine Gourgues, Jérome Gouzy, Pascal Salar, Eric Verdin, Marc Breton, Alain Blanchard, Frédéric Laigret, Joseph-Marie Bové, Joel Renaudin, Xavier Foissac	Patricia Carle	Xavier Foissac	UMR1090 Génomique Diversité Pouvoir Pathogène, 71 Avenue Edouard Bourlaux, Villenave d'Ornon Cedex, France.	NA
Blagosklonny MV, Campisi J, Sinclair DA, Bartke A, Blasco MA, Bonner WM, Bohr VA, Brosh RM, Brunet A, Depinho RA, Donehower LA, Finch CE, Finkel T, Gorospe M, Gudkov AV, Hall MN, Hekimi S, Helfand SL, Karlseder J, Kenyon C, Kroemer G, Longo V, Nussenzweig A, Osiewacz HD, Peeper DS, Rando TA, Rudolph KL, Sassone-Corsi P, Serrano M, Sharpless NE, Skulachev VP, Tilly JL, Tower J, Verdin E, Vijg J	Impact papers on aging in 2009.	Aging (Albany NY)	2:3:111-21	2010	20351400	13	Mikhail V Blagosklonny, Judy Campisi, David A Sinclair, Andrzej Bartke, Maria A Blasco, William M Bonner, Vilhelm A Bohr, Robert M Brosh, Anne Brunet, Ronald A Depinho, Lawrence A Donehower, Caleb E Finch, Toren Finkel, Myriam Gorospe, Andrei V Gudkov, Michael N Hall, Siegfried Hekimi, Stephen L Helfand, Jan Karlseder, Cynthia Kenyon, Guido Kroemer, Valter Longo, Andre Nussenzweig, Heinz D Osiewacz, Daniel S Peeper, Thomas A Rando, K Lenhard Rudolph, Paolo Sassone-Corsi, Manuel Serrano, Norman E Sharpless, Vladimir P Skulachev, Jonathan L Tilly, John Tower, Eric Verdin, Jan Vijg	Mikhail V Blagosklonny	Jan Vijg	Roswell Park Cancer Institute, Elm and Carlton Streets, Buffalo, NY 14263, USA. Blagosklonny@oncotarget.com	NCI NIH HHS; R01 CA084628-19
Pagans S, Kauder SE, Kaehlcke K, Sakane N, Schroeder S, Dormeyer W, Trievel RC, Verdin E, Schnolzer M, Ott M	The Cellular lysine methyltransferase Set7/9-KMT7 binds HIV-1 TAR RNA, monomethylates the viral transactivator Tat, and enhances HIV transcription.	Cell Host Microbe	7:3:234-44	2010	20227666	19	Sara Pagans, Steven E Kauder, Katrin Kaehlcke, Naoki Sakane, Sebastian Schroeder, Wilma Dormeyer, Raymond C Trievel, Eric Verdin, Martina Schnolzer, Melanie Ott	Sara Pagans	Melanie Ott	Gladstone Institute of Virology and Immunology, University of California, San Francisco, San Francisco, CA 94158, USA.	NIAID NIH HHS; R01 AI083139-01A1
Huang JY, Hirschey MD, Shimazu T, Ho L, Verdin E	Mitochondrial sirtuins.	Biochim. Biophys. Acta	1804:8:1645-51	2010	20060508	56	Jing-Yi Huang, Matthew D Hirschey, Tadahiro Shimazu, Linh Ho, Eric Verdin	Jing-Yi Huang	Eric Verdin	Gladstone Institute of Virology and Immunology, University of California, San Francisco, CA, USA.	NA
Malik S, Jiang S, Garee JP, Verdin E, Lee AV, O'Malley BW, Zhang M, Belaguli NS, Oesterreich S	Histone deacetylase 7 and FoxA1 in estrogen-mediated repression of RPRM.	Mol. Cell. Biol.	30:2:399-412	2010	19917725	14	Simeen Malik, Shiming Jiang, Jason P Garee, Eric Verdin, Adrian V Lee, Bert W O'Malley, Mao Zhang, Narasimhaswamy S Belaguli, Steffi Oesterreich	Simeen Malik	Steffi Oesterreich	Department of Molecular and Cellular Biology, 3 Baylor College of Medicine, Houston, Texas 77030, USA.	NCI NIH HHS; R01 CA097213
Blazkova J, Trejbalova K, Gondois-Rey F, Halfon P, Philibert P, Guiguen A, Verdin E, Olive D, Van Lint C, Hejnar J, Hirsch I	CpG methylation controls reactivation of HIV from latency.	PLoS Pathog.	5:8:e1000554	2009	19696893		Jana Blazkova, Katerina Trejbalova, Françoise Gondois-Rey, Philippe Halfon, Patrick Philibert, Allan Guiguen, Eric Verdin, Daniel Olive, Carine Van Lint, Jiri Hejnar, Ivan Hirsch	Jana Blazkova	Ivan Hirsch	Institut National de la Santé et de la Recherche Médicale (INSERM), UMR891, Centre de Recherche en Cancérologie de Marseille; and Institut Paoli-Calmettes, Marseille, France.	NA
Kauder SE, Bosque A, Lindqvist A, Planelles V, Verdin E	Epigenetic regulation of HIV-1 latency by cytosine methylation.	PLoS Pathog.	5:6:e1000495	2009	19557157		Steven E Kauder, Alberto Bosque, Annica Lindqvist, Vicente Planelles, Eric Verdin	Steven E Kauder	Eric Verdin	Gladstone Institute of Virology and Immunology, San Francisco, California, United States of America.	NIAID NIH HHS; AI49057
Cooper HM, Huang JY, Verdin E, Spelbrink JN	A new splice variant of the mouse SIRT3 gene encodes the mitochondrial precursor protein.	PLoS ONE	4:3:e4986	2009	19333382	26	Helen M Cooper, Jing-Yi Huang, Eric Verdin, Johannes N Spelbrink	Helen M Cooper	Johannes N Spelbrink	University of Tampere, Institute of Medical Technology and Tampere University Hospital, Tampere, Finland.	NA
Saunders LR, Verdin E	Cell biology. Stress response and aging.	Science	323:5917:1021-2	2009	19229027	25	Laura R Saunders, Eric Verdin	Laura R Saunders	Eric Verdin	Gladstone Institute of Virology and Immunology, 1650 Owens Street, San Francisco, CA 94158, USA.	NA
Pintchovski SA, Peebles CL, Kim HJ, Verdin E, Finkbeiner S	The serum response factor and a putative novel transcription factor regulate expression of the immediate-early gene Arc/Arg3.1 in neurons.	J. Neurosci.	29:5:1525-37	2009	19193899	24	Sean A Pintchovski, Carol L Peebles, Hong Joo Kim, Eric Verdin, Steven Finkbeiner	Sean A Pintchovski	Steven Finkbeiner	Gladstone Institute of Neurological Disease, San Francisco, California 94158, USA.	NINDS NIH HHS; R01 NS039074-09
Schäfer S, Saunders L, Schlimme S, Valkov V, Wagner JM, Kratz F, Sippl W, Verdin E, Jung M	Pyridylalanine-containing hydroxamic acids as selective HDAC6 inhibitors.	ChemMedChem	4:2:283-90	2009	19090524	16	Stefan Schäfer, Laura Saunders, Sonja Schlimme, Vassil Valkov, Julia M Wagner, Felix Kratz, Wolfgang Sippl, Eric Verdin, Manfred Jung	Stefan Schäfer	Manfred Jung	Institute of Pharmaceutical Sciences, Albert-Ludwigs-Universität Freiburg, Germany.	NA
Hirschey MD, Shimazu T, Huang JY, Verdin E	Acetylation of mitochondrial proteins.	Meth. Enzymol.	457:137-47	2009	19426866	14	Matthew D Hirschey, Tadahiro Shimazu, Jing-Yi Huang, Eric Verdin	Matthew D Hirschey	Eric Verdin	Gladstone Institute of Virology and Immunology, University of California, San Francisco, California, USA.	NA
Uciechowska U, Schemies J, Neugebauer RC, Huda EM, Schmitt ML, Meier R, Verdin E, Jung M, Sippl W	Thiobarbiturates as sirtuin inhibitors: virtual screening, free-energy calculations, and biological testing.	ChemMedChem	3:12:1965-76	2008	18985648	24	Urszula Uciechowska, Jörg Schemies, Robert C Neugebauer, Elisabeth-Maria Huda, Martin L Schmitt, Rene Meier, Eric Verdin, Manfred Jung, Wolfgang Sippl	Urszula Uciechowska	Wolfgang Sippl	Martin-Luther Universität Halle-Wittenberg, Department of Pharmaceutical Chemistry, Wolfgang-Langenbeckstr. 4, 06120 Halle/Saale, Germany.	NA
